id,slug,name,kind,work_title,dob,birthplace,currently_at,currently_at_url,current_role,since_year,bio_url,source_url,source_ts,fc_alive,fc_name_changed,fc_current_name,fc_current_role,fc_still_in_job,fc_current_link,fc_summary,fc_confidence,fc_verified,fc_sources,fc_checked
468,gap/wyatt-nestor-pasicznyk,Wyatt Nestor-Pasicznyk,person-gap-addition,,,,Portland School of Art,,,,,succession re-scan: Portland School of Art,,yes,,,Metalsmithing & Jewelry Studio Technician,yes,https://meca.edu/people/wyatt-nestor-pasicznyk/,,high,succession-scan,https://meca.edu/people/ | https://meca.edu/people/sharon-portelance/ | https://meca.edu/people/kyle-patnaude/ | https://meca.edu/about/about-history-and-timeline/ | https://en.wikipedia.org/wiki/Portland_School_of_Art,2026-05-30
469,gap/jessica-mohl,Jessica Mohl,person-gap-addition,,,,Purdue University,,,,,succession re-scan: Purdue University,,yes,,,Assistant Professor of Practice in Jewelry and Metalsmithing (Craft and Materials),yes,https://www.cla.purdue.edu/directory/profiles/jessica-mohl.html,,high,succession-scan,https://www.cla.purdue.edu/academic/rueffschool/ad/studioarts/Faculty.html | https://www.cla.purdue.edu/directory/profiles/jessica-mohl.html | https://www.cla.purdue.edu/academic/rueffschool/ad/finearts/jewelrymetal.html | https://www.cla.purdue.edu/academic/rueffschool/ad/isa/p_CraftMaterial_Overview.html,2026-05-30
470,gap/dianne-m-reilly,Dianne M. Reilly,person-gap-addition,,,,Rhode Island College,,,,,succession re-scan: Rhode Island College,,yes,,,"Professor and Department Chair, Department of Art (metals and jewelry)",yes,https://our.ric.edu/people-directory/dianne-reilly,,high,succession-scan,https://our.ric.edu/department-directory/department-art | https://our.ric.edu/people-directory/dianne-reilly | https://www.ric.edu/academics/undergraduate-degree-programs/art-studio-art-ba-bfa/metalsmithing-and-jewelry-concentration | https://www.coursicle.com/ric/courses/ART/221/,2026-05-30
471,gap/timothy-veske-mcmahon,Timothy Veske-McMahon,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,"Associate Professor, Department Head",yes,https://www.risd.edu/academics/jewelry-metalsmithing/faculty/timothy-veske-mcmahon,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
472,gap/seth-papac,Seth Papac,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,"Associate Professor, Graduate Program Director",yes,https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
473,gap/tracy-steepy,Tracy Steepy,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Professor,yes,https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
474,gap/brian-bergeron,Brian Bergeron,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty / Technical Assistant,yes,https://www.risd.edu/academics/jewelry-metalsmithing/faculty/brian-bergeron,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
475,gap/donna-bilak,Donna Bilak,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,https://www.risd.edu/academics/jewelry-metalsmithing/faculty/donna-bilak,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
476,gap/tzu-ju-chen,Tzu-Ju Chen,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
477,gap/funlola-coker,Funlola Coker,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
478,gap/dominik-cunningham,Dominik Cunningham,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
479,gap/noam-elyashiv,Noam Elyashiv,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Senior Critic,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
480,gap/lauren-fensterstock,Lauren Fensterstock,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
481,gap/joff,JOFF,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
482,gap/suzanne-pugh,Suzanne Pugh,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
483,gap/sarah-turner,Sarah Turner,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
484,gap/johan-van-aswegen,Johan Van Aswegen,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Faculty,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
485,gap/barbara-seidenath,Barbara Seidenath,person-gap-addition,,,,Rhode Island School of Design,,,,,succession re-scan: Rhode Island School of Design,,yes,,,Senior Critic,yes,,,high,succession-scan,https://www.risd.edu/academics/jewelry-metalsmithing/faculty | https://www.risd.edu/people/robin-quigley/ | https://collegiateteachinginartanddesign.com/teaching-reflections-robin-quigley-department-head-of-jewelry-and-metalsmithing/ | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/seth-papac | https://www.risd.edu/academics/jewelry-metalsmithing/faculty/tracy-steepy,2026-05-30
486,gap/juan-carlos-caballero-perez,Juan Carlos Caballero-Perez,person-gap-addition,,,,Rochester Institute of Technology,,,,,succession re-scan: Rochester Institute of Technology,,yes,,,"Professor, Metals and Jewelry Design",yes,https://www.rit.edu/directory/jcc2390-juan-carlos-caballero-perez,,high,succession-scan,https://www.rit.edu/program-directory/6860364 | https://www.rit.edu/program-directory/6860319 | https://www.rit.edu/artdesign/school-american-crafts | https://www.rit.edu/directory/jcc2390-juan-carlos-caballero-perez | https://www.rit.edu/directory/lnffaa-laurel-fulton | https://www.rit.edu/news/new-school-design-director-faculty-hires-ready-2023-24-academic-year,2026-05-30
487,gap/laurel-fulton,Laurel Fulton,person-gap-addition,,,,Rochester Institute of Technology,,,,,succession re-scan: Rochester Institute of Technology,,yes,,,"Assistant Professor, Metals and Jewelry Design",yes,https://www.rit.edu/directory/lnffaa-laurel-fulton,,high,succession-scan,https://www.rit.edu/program-directory/6860364 | https://www.rit.edu/program-directory/6860319 | https://www.rit.edu/artdesign/school-american-crafts | https://www.rit.edu/directory/jcc2390-juan-carlos-caballero-perez | https://www.rit.edu/directory/lnffaa-laurel-fulton | https://www.rit.edu/news/new-school-design-director-faculty-hires-ready-2023-24-academic-year,2026-05-30
488,gap/maureen-duffy,Maureen Duffy,person-gap-addition,,,,Rowan University,,,,,succession re-scan: Rowan University,,yes,,,Instructor / Professor of Jewelry and Metalsmithing (3/4 time),yes,https://www.rowan.edu/arts/art/programs/jewelry.html,,high,succession-scan,https://www.rowan.edu/arts/art/programs/jewelry.html | https://ccca.rowan.edu/ccca-facultybios/maureen-duffy.html | https://ccca.rowan.edu/departments/art/facultystaff/ | https://www.ratemyprofessors.com/professor/2702721 | https://catalog.rowan.edu/preview_course_nopop.php?catoid=9&coid=30596 | http://www.maureenduffyjewelry.com/pagecv,2026-05-30
489,gap/curtis-arima,Curtis Arima,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Dean of Fine Arts; Professor, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
490,gap/david-cole,David Cole,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Senior Adjunct Professor, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
491,gap/jo-ann-maggiora-donivan,Jo-Ann Maggiora Donivan,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Adjunct II Professor, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
492,gap/deborah-lozier,Deborah Lozier,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Senior Adjunct Professor, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
493,gap/olivia-s-shih,Olivia S. Shih,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Adjunct II, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
494,gap/amy-tavern,Amy Tavern,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Adjunct II Professor, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
495,gap/corey-wolffs,Corey Wolffs,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Adjunct II Professor, Jewelry and Metal Arts Program",yes,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
496,gap/aaron-gach,Aaron Gach,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Co-Chair, Jewelry and Metal Arts; Assistant Professor, Fine Arts",yes,https://www.cca.edu/fine-arts/jewelry-metalarts/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
497,gap/katherine-lam,Katherine Lam,person-gap-addition,,,,California College of Arts and Crafts,,,,,succession re-scan: California College of Arts and Crafts,,yes,,,"Co-Chair, Jewelry and Metal Arts; Associate Professor (Furniture Program)",yes,https://www.cca.edu/fine-arts/jewelry-metalarts/,,high,succession-scan,https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/faculty-staff/ | https://www.cca.edu/fine-arts/jewelry-metalarts/ | https://portal.cca.edu/learning/academic-programs/jewelry-metal-arts-bfa/,2026-05-30
498,gap/sondra-sherman,Sondra Sherman,person-gap-addition,,,,San Diego State University,,,,,succession re-scan: San Diego State University,,yes,,,Professor; Head of Jewelry and Metalwork Program (since 2010); Graduate Program Advisor and Coordinator,yes,https://art.sdsu.edu/faculty-staff/sherman-sondra,,high,succession-scan,https://art.sdsu.edu/faculty-staff | https://art.sdsu.edu/faculty-staff/sherman-sondra | https://art.sdsu.edu/faculty-staff/quick-kerianne | https://art.sdsu.edu/faculty-staff/fagan-reed | https://psfa.sdsu.edu/news/2026/what-changes-in-sdsu-art-and-design-degrees-mean-for-students | https://psfa.sdsu.edu/news/2024/in-memoriam-arline-fisch,2026-05-30
499,gap/kerianne-quick,Kerianne Quick,person-gap-addition,,,,San Diego State University,,,,,succession re-scan: San Diego State University,,yes,,,"Associate Professor / Associate Director, Jewelry and Metalwork",yes,https://art.sdsu.edu/faculty-staff/quick-kerianne,,high,succession-scan,https://art.sdsu.edu/faculty-staff | https://art.sdsu.edu/faculty-staff/sherman-sondra | https://art.sdsu.edu/faculty-staff/quick-kerianne | https://art.sdsu.edu/faculty-staff/fagan-reed | https://psfa.sdsu.edu/news/2026/what-changes-in-sdsu-art-and-design-degrees-mean-for-students | https://psfa.sdsu.edu/news/2024/in-memoriam-arline-fisch,2026-05-30
500,gap/reed-fagan,Reed Fagan,person-gap-addition,,,,San Diego State University,,,,,succession re-scan: San Diego State University,,yes,,,"Lecturer, Jewelry and Metalwork; Instructional Support Technician, Digital Fabrication Lab",yes,https://art.sdsu.edu/faculty-staff/fagan-reed,,high,succession-scan,https://art.sdsu.edu/faculty-staff | https://art.sdsu.edu/faculty-staff/sherman-sondra | https://art.sdsu.edu/faculty-staff/quick-kerianne | https://art.sdsu.edu/faculty-staff/fagan-reed | https://psfa.sdsu.edu/news/2026/what-changes-in-sdsu-art-and-design-degrees-mean-for-students | https://psfa.sdsu.edu/news/2024/in-memoriam-arline-fisch,2026-05-30
501,gap/tanya-crane,Tanya Crane,person-gap-addition,,,,School of the Museum of Fine Arts,,,,,succession re-scan: School of the Museum of Fine Arts,,yes,,,Professor of the Practice in Metals,yes,https://smfa.tufts.edu/directory/tanya-crane,,high,succession-scan,https://smfa.tufts.edu/areas-of-study/metals | https://smfa.tufts.edu/faculty | https://smfa.tufts.edu/directory/tanya-crane | https://smfa.tufts.edu/directory/kendall-reiss | https://smfa.tufts.edu/directory/tzu-ju-chen | https://smfa.tufts.edu/directory/hannah-oatman | https://smfa.tufts.edu/directory/erica-bello | https://smfa.tufts.edu/student-experience/studio-resources/metals-studio,2026-05-30
502,gap/kendall-reiss,Kendall Reiss,person-gap-addition,,,,School of the Museum of Fine Arts,,,,,succession re-scan: School of the Museum of Fine Arts,,yes,,,Professor of the Practice in Metals,yes,https://smfa.tufts.edu/directory/kendall-reiss,,high,succession-scan,https://smfa.tufts.edu/areas-of-study/metals | https://smfa.tufts.edu/faculty | https://smfa.tufts.edu/directory/tanya-crane | https://smfa.tufts.edu/directory/kendall-reiss | https://smfa.tufts.edu/directory/tzu-ju-chen | https://smfa.tufts.edu/directory/hannah-oatman | https://smfa.tufts.edu/directory/erica-bello | https://smfa.tufts.edu/student-experience/studio-resources/metals-studio,2026-05-30
503,gap/hannah-oatman,Hannah Oatman,person-gap-addition,,,,School of the Museum of Fine Arts,,,,,succession re-scan: School of the Museum of Fine Arts,,yes,,,Part-Time Lecturer in Metals,yes,https://smfa.tufts.edu/directory/hannah-oatman,,high,succession-scan,https://smfa.tufts.edu/areas-of-study/metals | https://smfa.tufts.edu/faculty | https://smfa.tufts.edu/directory/tanya-crane | https://smfa.tufts.edu/directory/kendall-reiss | https://smfa.tufts.edu/directory/tzu-ju-chen | https://smfa.tufts.edu/directory/hannah-oatman | https://smfa.tufts.edu/directory/erica-bello | https://smfa.tufts.edu/student-experience/studio-resources/metals-studio,2026-05-30
504,gap/erica-bello,Erica Bello,person-gap-addition,,,,School of the Museum of Fine Arts,,,,,succession re-scan: School of the Museum of Fine Arts,,yes,,,Part-Time Lecturer in Metals,yes,https://smfa.tufts.edu/directory/erica-bello,,high,succession-scan,https://smfa.tufts.edu/areas-of-study/metals | https://smfa.tufts.edu/faculty | https://smfa.tufts.edu/directory/tanya-crane | https://smfa.tufts.edu/directory/kendall-reiss | https://smfa.tufts.edu/directory/tzu-ju-chen | https://smfa.tufts.edu/directory/hannah-oatman | https://smfa.tufts.edu/directory/erica-bello | https://smfa.tufts.edu/student-experience/studio-resources/metals-studio,2026-05-30
505,gap/brian-ferrell,Brian Ferrell,person-gap-addition,,,,Seton Hill College,,,,,succession re-scan: Seton Hill College,,yes,,,"Associate Professor of Art, Jewelry/Metals (M.F.A. UMass-Dartmouth 2004; SNAG Board 2014-2020, President 2019)",yes,https://www.setonhill.edu/academics/faculty/profiles/humanities/brian-ferrell.html,,high,succession-scan,https://www.setonhill.edu/academics/faculty/profiles/humanities/brian-ferrell.html | https://www.setonhill.edu/academics/schools/visual-performing-arts/art-design/index.html | https://www.setonhill.edu/academics/degrees-programs/undergraduate-programs/art-fine-art-studio-bfa.html | https://test-shualumni.setonhill.edu/alumni-archive-pages/scholarship/honor-a-mentor/josefa-filkosky.html,2026-05-30
506,gap/david-peterson,David Peterson,person-gap-addition,,,,Skidmore College,,,,,succession re-scan: Skidmore College,,yes,,,Professor (Jewelry and Metals),yes,https://www.skidmore.edu/art/faculty/peterson-david.php,,high,succession-scan,https://www.skidmore.edu/art/faculty/index.php | https://www.skidmore.edu/art/faculty/peterson-david.php | https://www.skidmore.edu/art/faculty/pillari.php | https://www.skidmore.edu/art/studios/metals/index.php | https://catalog.skidmore.edu/departments-programs/art/ | https://www.facebook.com/groups/Skidmore1992/posts/10162824982381325/ | https://www.facebook.com/groups/Skidmore1992/posts/10162786253001325/,2026-05-30
507,gap/joe-pillari,Joe Pillari,person-gap-addition,,,,Skidmore College,,,,,succession re-scan: Skidmore College,,yes,,,Visiting Assistant Professor (Jewelry and Metals),yes,https://www.skidmore.edu/art/faculty/pillari.php,,high,succession-scan,https://www.skidmore.edu/art/faculty/index.php | https://www.skidmore.edu/art/faculty/peterson-david.php | https://www.skidmore.edu/art/faculty/pillari.php | https://www.skidmore.edu/art/studios/metals/index.php | https://catalog.skidmore.edu/departments-programs/art/ | https://www.facebook.com/groups/Skidmore1992/posts/10162824982381325/ | https://www.facebook.com/groups/Skidmore1992/posts/10162786253001325/,2026-05-30
508,gap/sean-macmillan,Sean Macmillan,person-gap-addition,,,,Slippery Rock University,,,,,succession re-scan: Slippery Rock University,,yes,,,"Professor of Metalsmithing; Chairperson, Art Department",yes,https://www.sru.edu/academics/colleges-and-departments/cla/departments/art/faculty,,high,succession-scan,https://www.sru.edu/academics/colleges-and-departments/cla/departments/art/faculty | https://www.sru.edu/academics/majors-and-minors/art-bfa-concentration-in-metalsmithing,2026-05-30
509,gap/terrence-lavin,Terrence Lavin,person-gap-addition,,,,Southern Connecticut State University,,,,,succession re-scan: Southern Connecticut State University,,yes,,,"Professor of Jewelry/Metals (and Chair, Department of Art and Design)",yes,https://inside.southernct.edu/art/faculty,,high,succession-scan,https://inside.southernct.edu/art/faculty | https://news.southernct.edu/2023/07/11/creative-pursuits-jewelry-and-metals/ | https://catalog.southernct.edu/undergraduate/programs-and-degrees/art-and-design-bs-concentration-jewelry-metals.html | http://www.terrencelavin.com/,2026-05-30
510,gap/rick-smith,Rick Smith,person-gap-addition,,,,Southern Illinois University Carbondale,,,,,succession re-scan: Southern Illinois University Carbondale,,yes,,,Professor (blacksmithing & metalsmithing),yes,https://faculty.siu.edu/profiles/q-s/smith-rick.php,,high,succession-scan,https://academics.siu.edu/design/art/program-tracks/metalsmithing.php | https://faculty.siu.edu/profiles/q-s/smith-rick.php | https://faculty.siu.edu/profiles/j-l/kyoung-kim-sun.php,2026-05-30
511,gap/sun-kyoung-kim,Sun Kyoung Kim,person-gap-addition,,,,Southern Illinois University Carbondale,,,,,succession re-scan: Southern Illinois University Carbondale,,yes,,,Associate Professor (metalsmithing & jewelry),yes,https://faculty.siu.edu/profiles/j-l/kyoung-kim-sun.php,,high,succession-scan,https://academics.siu.edu/design/art/program-tracks/metalsmithing.php | https://faculty.siu.edu/profiles/q-s/smith-rick.php | https://faculty.siu.edu/profiles/j-l/kyoung-kim-sun.php,2026-05-30
512,gap/jillian-jill-sortore,Jillian (Jill) Sortore,person-gap-addition,,,,Southwest School of Art and Craft,,,,,succession re-scan: Southwest School of Art and Craft,,yes,,,"Professor of Instruction (Sculpture and Metals), UTSA School of Art — lead/advanced metals faculty",yes,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html,,high,succession-scan,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html | https://www.utsa.edu/today/2021/08/story/utsa-ssa-collaboration-2021.html | https://www.utsa.edu/pace/community-art/adult/jewelry.html | https://www.utsa.edu/pace/documents/Community%20Art%20Catalog%20-%20Spring%202026.pdf | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/southwest-school-of-art-and-the-university-of-texas-at-san-antonio,2026-05-30
513,gap/sulo-bee,Sulo Bee,person-gap-addition,,,,Southwest School of Art and Craft,,,,,succession re-scan: Southwest School of Art and Craft,,yes,,,"Metals/jewelry community-art instructor (metalsmith, MFA SUNY New Paltz)",yes,https://www.utsa.edu/pace/community-art/adult/jewelry.html,,high,succession-scan,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html | https://www.utsa.edu/today/2021/08/story/utsa-ssa-collaboration-2021.html | https://www.utsa.edu/pace/community-art/adult/jewelry.html | https://www.utsa.edu/pace/documents/Community%20Art%20Catalog%20-%20Spring%202026.pdf | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/southwest-school-of-art-and-the-university-of-texas-at-san-antonio,2026-05-30
514,gap/denise-mccoy,Denise McCoy,person-gap-addition,,,,Southwest School of Art and Craft,,,,,succession re-scan: Southwest School of Art and Craft,,yes,,,Advanced Metals instructor — UTSA Community Art,yes,https://www.utsa.edu/pace/community-art/adult/jewelry.html,,high,succession-scan,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html | https://www.utsa.edu/today/2021/08/story/utsa-ssa-collaboration-2021.html | https://www.utsa.edu/pace/community-art/adult/jewelry.html | https://www.utsa.edu/pace/documents/Community%20Art%20Catalog%20-%20Spring%202026.pdf | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/southwest-school-of-art-and-the-university-of-texas-at-san-antonio,2026-05-30
