id,slug,name,program_started,degrees,source_url,source_ts,fc_still_exists,fc_current_name,fc_current_chair,fc_current_status,fc_what_happened,fc_current_link,fc_confidence,fc_verified,fc_sources,fc_checked,fc_succession_status,fc_current_faculty
11,crafts/metalsdirectorypage/s108.html,Milwaukee Area Technical College,,Diploma,http://www.temple.edu/crafts/metalsdirectorypage/s108.html,,no,Milwaukee Area Technical College (MATC),,"No jewelry/metals/jewelry-repair program currently offered. MATC's current course catalog and program listings (Creative Arts, Design & Media pathway) contain no jewelry, jewelry repair/fabrication, metalsmithing, or gemology program; the student course-search portal returns no jewelry sections. MATC does have an unrelated ""Advanced Metal Fabrication"" welding program (Manufacturing pathway), which is NOT the jewelry/metalsmithing program in this record.","The historic ""Division of Jewelry Repair and Fabrication"" (technical diplomas + continuing-ed classes in jewelry repair/manufacturing and basic gemology, formerly at 700 W. State St.) appears to have been discontinued. It no longer appears in MATC's current academic catalog, program list, or course search, and the MATC cost-sheet URL that previously referenced jewelry now 404s. The institution itself is fully active and continues to operate; only the jewelry/metals program is gone.",https://www.matc.edu/course-catalog/,medium,confirmed,https://www.matc.edu/course-catalog/ | https://colss-prod.ec.matc.edu/Student/Courses/Search | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/milwaukee-area-technical-college | https://www.matc.edu/course-catalog/manufacturing-construction-transportation/advanced-metal-fabrication.html,2026-05-29,,
12,crafts/metalsdirectorypage/s11.html,Blue Mountain Community College,,,http://www.temple.edu/crafts/metalsdirectorypage/s11.html,,no,Blue Mountain Community College — Fine Arts / Art (general),,"No dedicated metals/jewelry/metalsmithing credit program. Art at BMCC (Pendleton, OR) exists only as general lower-division ART transfer courses within the Associate of Arts Oregon Transfer (AAOT) block degree, plus the Betty Feves Memorial Gallery (the art program's identity is ceramics/sculpture-leaning, after ceramicist Betty Feves). The only jewelry-related offering found is a non-credit ""beaded jewelry-making"" workshop in Community Education — not a degree program. The current catalog's ""Fine Arts"" category lists no standalone degree/certificate programs.","No findable evidence that a distinct metals/jewelry program ever existed at the credit level, nor that it continued, closed, merged, or was renamed in a documented way since ~2014. As of the current (2021-2022 and later) catalog, BMCC offers no metals/jewelry degree or certificate; art is delivered only as transfer-level courses under the AAOT. The college's art presence today centers on the Betty Feves Memorial Gallery (35th anniversary noted in 2025) rather than studio-craft degree programs.",https://bluecc.edu/academics/,medium,confirmed,https://bluecc.edu/academics/ | https://catalog.bluecc.edu/content.php?catoid=9&navoid=450 | https://bluecc.edu/community-education/ | https://catalog.bluecc.edu/preview_program.php?catoid=8&poid=964 | https://eastoregonian.com/2025/10/14/feves-gallery-celebrates-35th-anniversary-at-bmcc/ | https://bluecc.edu/staff-directory/,2026-05-29,,
13,crafts/metalsdirectorypage/s110.html,Milwaukee Area Technical College/ South,,,http://www.temple.edu/crafts/metalsdirectorypage/s110.html,,no,Milwaukee Area Technical College (MATC),,"No jewelry/metals/metalsmithing/gemology program currently exists. MATC's current course catalog (Creative Arts & Design pathway) lists Animation, Audio, Baking/Culinary, Computer Simulation & Gaming, Digital Content/Imaging, Graphic Design, Interior Design, and Front-End Web Developer — none jewelry-related. A site:matc.edu search returns no jewelry program page. The only metals-adjacent offerings are Welding, Advanced Metal Fabrication, and Bricklaying (manufacturing/construction trades, not art-jewelry).","The historical program was a ""Division of Jewelry Repair and Fabrication"" at MATC's downtown Milwaukee campus (700 W State St.), offering technical diplomas + continuing-education classes in jewelry repair/manufacturing and basic gemology — NOT an associate degree, and not at the South/Oak Creek campus per current records. It has since been discontinued: it appears in no current MATC catalog, program list, or site search. No press release or news article fixing an exact closure year was found, so the precise discontinuation date (sometime around/after the directory went offline ~2014-2019) is uncertain. The Jewelers of America schools directory still lists it, but that listing is stale and not corroborated by MATC's live site.",https://www.matc.edu/course-catalog/,medium,confirmed,https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/milwaukee-area-technical-college | https://www.matc.edu/course-catalog/ | https://www.matc.edu/ | https://www.matc.edu/who-we-are/campuses-locations/oak-creek/index.html,2026-05-29,,
14,crafts/metalsdirectorypage/s111.html,Milwaukee Area Technical College/North,,,http://www.temple.edu/crafts/metalsdirectorypage/s111.html,,no,Milwaukee Area Technical College (MATC),,"No jewelry/metals/metalsmithing program in MATC's current (2025-26) catalog. The college's CRAFTS course subject still exists in the self-service portal but currently returns no active jewelry sections. Historically the program was the ""Division of Jewelry Repair and Fabrication"" (Jewelry Fabrication and Repair technical diploma + continuing-education jewelry/gemology classes) at the Downtown Milwaukee campus, 700 W State St. Closest current adjacent offerings sit under the Creative Arts, Design & Media pathway (none are jewelry/metals); Welding/Metal Fabrication exists under Manufacturing but is unrelated to jewelry/metalsmithing.","The jewelry/metalsmithing program appears to have been discontinued. It is not listed anywhere in MATC's 2025-26 academic catalog or current Creative Arts, Design & Media program list, and the live course-section search returns no active jewelry or jewelry-repair/fabrication courses. The only surviving public trace is a non-date-stamped legacy listing in the Jewelers of America jewelry-schools directory (""technical diplomas and continuing education classes in jewelry repair and manufacturing... Division of Jewelry Repair and Fabrication, 700 W State St.""), which appears to be stale/archival rather than a confirmation the program is currently running. Exact closure/phase-out date could not be pinned down from available sources. No current program head, leadership change, merge, or rename could be confirmed.",https://www.matc.edu/course-catalog/creative-arts-design-media/index.html,medium,verify-failed,https://www.matc.edu/course-catalog/creative-arts-design-media/index.html | https://www.matc.edu/course-catalog/ | https://colss-prod.ec.matc.edu/student/Courses/Search?subjects=CRAFTS | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/milwaukee-area-technical-college | https://www.wtcsystem.edu/colleges/milwaukee-area-technical-college/ | https://www.matc.edu/,2026-05-29,,
15,crafts/metalsdirectorypage/s112.html,Minneapolis Technical College,,,http://www.temple.edu/crafts/metalsdirectorypage/s112.html,,merged-renamed,Minneapolis College (formerly Minneapolis Community & Technical College / MCTC),"None for jewelry (program no longer listed). Todd Hawkinson is described in his industry bio as the former head of the Jewelry Manufacturing & Repair Program and (per an older bio) co-chair of the Jewelry & Gemology Department at MCTC; he now runs T.R.Hawkinson, Ltd. and teaches at North House Folk School.","The institution still exists (rebranded ""Minneapolis College"" in 2022), but the jewelry/metalsmithing/gemology program does NOT appear in the current Programs-Awards A–Z list. The only metal-related offerings now are ""Welding and Metal Fabrication"" and ""CNC Machinist"" — neither is a jewelry/gemology program. The dedicated Jewelry & Gemology program appears to have been discontinued.","The institution itself survived through multiple renamings/mergers but the metals/jewelry program was discontinued. Chronology: the archived record's ""Minneapolis Technical College"" (MTC, 1980s) merged in February 1996 with Minneapolis Community College to form Minneapolis Community & Technical College (MCTC); MCTC shortened its name to ""Minneapolis College"" in 2022. The jewelry program was already flagged for low enrollment as early as 1999 (Ganoksin forum). It still appears to have operated into the 2010s (referenced as a resale/program activity in a Jan-2019 college policy doc, and listed in jewelry-school directories with Todd Hawkinson as dept. chief), but it is absent from the current program catalog — indicating closure sometime after ~2019. Faculty Todd Hawkinson and Myrl Hein are no longer current program staff.",https://minneapolis.edu/programs-a-z,medium,confirmed,https://minneapolis.edu/programs-a-z | https://en.wikipedia.org/wiki/Minneapolis_College | https://www.silversmithing.com/schools.htm | https://northhouse.org/instructors/todd-hawkinson | https://www.trhltd.com/information/information&information_id=4 | https://minneapolis.edu/about-us/policies/policy-515,2026-05-29,lapsed-or-closed,
16,crafts/metalsdirectorypage/s117.html,Missouri Southern State College,,"B.A, B.S, B.S.",http://www.temple.edu/crafts/metalsdirectorypage/s117.html,,merged-renamed,Missouri Southern State University — Art and Design Department (Jewelry Design/Metalsmithing),"Frank A. Pishkur, Chair, Art & Design Department","The metals/jewelry curriculum continues as a ""Jewelry"" emphasis/option (12 hours) within the BFA in Studio Art, housed in the Art and Design Department, College of Arts and Sciences. Courses include ART 0205 Beginning Jewelry Design/Metalsmithing, ART 0330 Jewelry Design/Metalsmithing, and ART 0423/0443 Special Projects I & II in Jewelry/Metalsmithing. The department offers undergraduate degrees in art, graphic design, and art education.","The institution itself was renamed: ""Missouri Southern State College"" became ""Missouri Southern State University"" in 2003 (state legislation granting university status), which is why the archived directory name is outdated. The jewelry/metalsmithing instruction continues uninterrupted as a studio emphasis within the BFA Studio Art degree rather than as a standalone metals program — it is not a dedicated metals/jewelry major or degree. Course numbering and titles (ART 0205/0330/0423/0443) remain active in the current MSSU catalog. The Art & Design Department is currently chaired by Frank A. Pishkur. No closure, merger of the program, or discontinuation was found; this is a continuation under a renamed institution.",https://www.mssu.edu/academics/arts-sciences/art/index.php,high,confirmed,https://www.mssu.edu/academics/arts-sciences/art/index.php | https://catalog.mssu.edu/preview_program.php?catoid=12&poid=2820&returnto=810 | https://catalog.mssu.edu/preview_course_nopop.php?catoid=1&coid=70 | https://catalog.mssu.edu/preview_entity.php?catoid=17&ent_oid=1439&returnto=3316,2026-05-29,active-no-dedicated-metals-faculty,
17,crafts/metalsdirectorypage/s118.html,Montana State University,,"B.A, M.A, M.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s118.html,,yes,"Jewelry & Metalsmithing, School of Art","Josh DeWeese is Director of the School of Art (Ceramics). Victoria (Tori) Burchill is the current Metalsmithing instructor. There is no separate metalsmithing-only ""chair""; the area sits under the School of Art director.","Active. Metalsmithing is one of seven areas of study in the School of Art (College of Arts and Architecture). Degrees: BA in Art (Liberal Arts Studio Option), BFA in Studio Arts, and MFA — all with metalsmithing as a concentration option.","The program continues and is thriving. It celebrated its 50th anniversary with an exhibition Sept 13 – Nov 27, 2024, indicating a founding around 1974. Richard Helzer (long-time metals professor named in the archived record, ""1970 to present"") has since retired and was featured as an alumnus/contributor in the 50th anniversary exhibition. Leadership of the School of Art is now Josh DeWeese; the metals area is currently taught by instructor Victoria Burchill. No closure, merger, or rename — the metals/jewelry area name and home (School of Art) are unchanged.",https://art.montana.edu/areas-of-study/metalsmithing.html,high,not-needed,https://art.montana.edu/areas-of-study/metalsmithing.html | https://art.montana.edu/directory_2/index.html | https://art.montana.edu/MSU-Metalsmithing-50th-Anniversary-Call-for-Entry.html | https://art.montana.edu/ | https://art.montana.edu/areas-of-study/index.html,2026-05-29,active-with-dedicated-faculty,"Victoria Burchill (Instructor, Metalsmithing (stone setting, fusing, soldering); MFA Montana State University 2019)"
18,crafts/metalsdirectorypage/s119.html,Montgomery College,,,http://www.temple.edu/crafts/metalsdirectorypage/s119.html,,yes,"Jewelry & Metalsmithing (Art Department, Rockville Campus)","Lucy Louise Derickson (MFA, Virginia Commonwealth University), Coordinator of the Jewelry and Metalsmithing/Crafts Area. Art Department Chair (Rockville & Germantown): Tendai Johnson (MFA, University of Georgia).","Active. Jewelry & Metalsmithing is taught as a course area (not a standalone degree) within the Art Department on the Rockville Campus. Courses: ARTT 245 Jewelry and Metalsmithing, ARTT 255G/256G Jewelry & Metalsmithing Practicum I/II, and ARTT 257G Individual Art Workshop. Students earn the general visual-arts AA or AFA degree; there is no dedicated jewelry/metals degree or certificate. Continuing-education (non-credit) Jewelry and Metalsmithing classes are also offered through Workforce Development & Continuing Education.","Continuation with leadership change. The archived faculty (Komelia H. Okim, who taught at Montgomery College from 1972 until her retirement, and Brian Meek, who started 1994) are no longer listed on the current Art Department faculty/staff page. The metals/jewelry area has continued under new leadership: Lucy Louise Derickson now serves as Coordinator of the Jewelry and Metalsmithing/Crafts Area, with Tendai Johnson as overall Art Department chair. The program remains active enough that Montgomery College continues to post for part-time Jewelry & Metalsmithing instructors and maintains a student-artwork gallery page for the area.",https://www.montgomerycollege.edu/academics/departments/art-rockville/student-artwork/jewelry-and-metalsmithing.html,high,not-needed,https://www.montgomerycollege.edu/academics/departments/art-rockville/student-artwork/jewelry-and-metalsmithing.html | https://www.montgomerycollege.edu/academics/departments/art-rockville/faculty-staff.html | https://catalog.montgomerycollege.edu/preview_course_nopop.php?catoid=8&coid=9432 | https://jobs.chronicle.com/job/37992336/part-time-faculty-jewelry-and-metalsmithing-instructor/ | https://www.montgomerycollege.edu/academics/departments/art-rockville/index.html | https://www.komeliaokim.com/bio,2026-05-29,active-with-dedicated-faculty,"Lucy Louise Derickson (Associate Professor & Coordinator of Jewelry and Metalsmithing/Crafts Area (MFA, Virginia Commonwealth University)); Katja Toporski (Faculty, Jewelry / 3D Art (MFA, Towson University)); Wanjin Kim (Instructor, Jewelry & Metalsmithing / Crafts (MFA Metalsmithing, Cranbrook Academy of Art); Community Arts / part-time since 2003)"
19,crafts/metalsdirectorypage/s12.html,Bowling Green State University,,"B.F.A, M.A, M.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s12.html,,yes,"Jewelry and Metals (Jewelry and Metalsmithing area), School of Art, BGSU","Tom (Thomas P.) Muir — Distinguished Artist Professor and Area Head, Jewelry and Metalsmithing. (Marissa Saneholtz is also metals faculty.) The School of Art has its own Director, distinct from the area head.","Active. Jewelry & Metals is one of seven studio media areas in the School of Art (College of Arts and Sciences). Degrees: BFA in Studio Art (with a jewelry/metals concentration), BA in Art with studio specialization, and MFA in Art with a 3D studio art specialization (graduate jewelry and metals sits under Three-Dimensional Studies). 2,000 sq ft metals studio supporting casting, enameling, forging, electroforming; 3D Digital Media / CAD is now taught within the area.","Continuation with leadership continuity. Thomas Muir, listed in the archived record as ""1991 to present,"" is still the area head as of 2026, now also teaching 3D Digital Media/CAD. No closure, merger, or rename — the program has continued uninterrupted as the Jewelry and Metals area within the School of Art and College of Arts and Sciences. Notable since ~2014: Muir's work acquired by the Toledo Museum of Art (2017); a second metals faculty member, Marissa Saneholtz, is now on staff; graduate jewelry/metals organized under the Three-Dimensional Studies / 3D studio art track.",https://www.bgsu.edu/arts-and-sciences/school-of-art/undergraduate-programs/studio/jewelry-and-metals.html,high,not-needed,https://www.bgsu.edu/arts-and-sciences/school-of-art/undergraduate-programs/studio/jewelry-and-metals.html | https://www.bgsu.edu/arts-and-sciences/school-of-art/faculty-staff/tom-muir.html | https://www.bgsu.edu/academics/studio-art-bachelors-bgsu.html | https://www.bgsu.edu/academics/graduate/art-3d-studio-art-masters.html | https://www.bgsu.edu/news/2017/06/muir-vessel-acquired-by-toledo-museum-of-art.html | https://www.bgsu.edu/arts-and-sciences/school-of-art/faculty-staff/marissa-saneholtz.html,2026-05-29,active-with-dedicated-faculty,"Tom Muir (Distinguished Artist Professor, Area Head, Jewelry and Metals); Marissa Saneholtz (Associate Teaching Professor, Jewelry & Metals)"
20,crafts/metalsdirectorypage/s122.html,Mott Community College,,,http://www.temple.edu/crafts/metalsdirectorypage/s122.html,,merged-renamed,"Department of Art, Design & Photography (Fine Arts Program), Arts and Humanities Division","James Shurter, MFA — Professor and Department Chair of Art, Design & Photography","No dedicated jewelry/metals/metalsmithing program or credit courses exist in the current catalog. The metals/jewelry offering described in the archived directory has not survived as a distinct program; the nearest current home is the Associate in Fine Arts (Studio Art Option) and the 3D/Sculpture studio area. Other fine-arts credentials: AFA Studio Art Option, AFA Music Option, and certificates in Art & Design Foundation, Graphic Design (Foundation and Advanced), and Photography. One studio-art professor (Jjenna Hupp Andrews) holds a BFA in Metalsmithing/3D but teaches sculpture and foundations rather than a jewelry/metals program.","Since ~2014 the metals/jewelry listing has effectively disappeared as a standalone program. Mott Community College (Flint, MI) continues to operate a Fine Arts program, but it has consolidated into a Department of Art, Design & Photography offering Studio Art, Graphic Design, Photography, and Music. The current online catalog (2025-2026) returns zero results for ""jewelry"" and lists no metals/metalsmithing courses; facilities list a 3D/Sculpture studio but no metals/jewelry lab. A faculty member with a metalsmithing MFA remains on staff but teaches sculpture/foundations. Best interpretation: the metals/jewelry instruction the SNAG-era directory recorded was either a small studio offering or non-credit/continuing-ed class that has since been folded into general studio art/sculpture or discontinued. No press release or formal closure announcement was found.",https://www.mcc.edu/fass/finearts-degrees.shtml,medium,verify-failed,https://www.mcc.edu/fass/finearts-degrees.shtml | https://catalog.mcc.edu/content.php?catoid=18&navoid=546 | https://catalog.mcc.edu/preview_program.php?catoid=18&poid=2154 | https://www.mcc.edu/fass/fine-arts-faculty.shtml | https://www.mcc.edu/fass/fine-arts-facilities-resources.shtml | https://mcc.augusoft.net/index.cfm?method=ClassListing.ClassListingDisplay&int_category_id=7&int_sub_category_id=21&int_catalog_id=,2026-05-29,active-no-dedicated-metals-faculty,
21,crafts/metalsdirectorypage/s123.html,Nazareth College,1968,B.S,http://www.temple.edu/crafts/metalsdirectorypage/s123.html,,yes,"Nazareth University — Studio Art (jewelry & metals concentration), Department of Art & Design",Holland Houdek — Associate Professor of jewelry & metalsmithing and Director of the Studio Art undergraduate program / Art Gallery Director (program head for metals; not confirmed as overall department chair).,"Active. Jewelry and metals are listed concentrations within the Studio Art program, offered as both a BFA and a B.S. The program sits in the Department of Art & Design. The institution renamed from ""Nazareth College"" to ""Nazareth University"" in 2024.","Lynn Duggan (archived as ""1978 to present"") retired as faculty emerita in May 2016 after nearly 40 years, marked by a retrospective ""Lynn Duggan: Trajectory."" In 2017 Nazareth hired Holland Houdek (MFA Jewelry & Metalsmithing, Syracuse) as assistant professor of jewelry & metalsmithing and gallery director; she took over the metalsmithing course offerings. Houdek was promoted to associate professor and Studio Art undergraduate program director by 2023. The institution became Nazareth University in 2024. Despite well-publicized financial/budget pressures at Nazareth in 2024–2025, the Studio Art program with its jewelry and metals concentrations remains listed and active.",https://www2.naz.edu/academics/studio-fine-arts-degree-program/,high,not-needed,https://www2.naz.edu/academics/studio-fine-arts-degree-program/ | https://www2.naz.edu/news/archive/2017/September/364/nazareth-welcomes-new-metalsmithing-professor-and-art-gallery-director-holland-houdek/ | https://www2.naz.edu/connections/past-issues/spring-summer-2016/lynn-duggan-trajectory | https://www2.naz.edu/dept/art-design/faculty-staff/holland-houdek/ | https://hollandhoudek.com/curriculum-vitae/ | https://www2.naz.edu/dept/art-design/student-work/jewelry-and-metalsmith/,2026-05-29,active-with-dedicated-faculty,Holland Houdek (Associate Professor in Professional Practice (Jewelry & Metalsmithing); Director of the Studio Art Undergraduate Program; Art Gallery Director)
22,crafts/metalsdirectorypage/s124.html,Nebraska Wesl e yan University,,"B.A, B.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s124.html,,yes,Nebraska Wesleyan University — Department of Art (metalsmithing/jewelry concentration within the Art B.A./B.F.A.),"No standalone metals program head. Lisa Lockman, MFA, is the Professor of Art who teaches metalsmithing (and ceramics / Intro to Creative Tech) and is the senior studio faculty member. Department contact via administrative assistant Kate Demoret.","Metalsmithing/jewelry is offered as a studio area within the Department of Art's Art B.A. and Art B.F.A. degrees (not a standalone metals/jewelry degree). It is taught alongside ceramics and sculpture; students also get access to the Nebraska Innovation Studio makerspace (3D printers, laser/CNC) in Lincoln.","Continuation with no closure or rename. Lisa Lockman, listed in the archived record as ""1990 to present,"" is still on faculty as Professor of Art teaching metalsmithing as of 2026, confirming uninterrupted operation of the metals/jewelry offering since the directory went offline. Metalsmithing remains embedded in the Art B.A./B.F.A. studio program. The only evolution is added digital-fabrication access via the Nebraska Innovation Studio makerspace.",https://www.nebrwesleyan.edu/academics/majors-and-minors/art/art-degrees,high,not-needed,https://www.nebrwesleyan.edu/campus-directory/lisa-lockman | https://www.nebrwesleyan.edu/academics/majors-and-minors/art/faculty-and-staff | https://www.nebrwesleyan.edu/academics/majors-and-minors/art/art-degrees | https://www.nebrwesleyan.edu/academics/majors-and-minors/art/studio-facilities,2026-05-29,active-with-dedicated-faculty,"Lisa Lockman (Professor of Art (teaches Ceramics, Metalsmithing, Intro to Creative Tech))"
23,crafts/metalsdirectorypage/s125.html,New Mexico State University,,"B.A, B.F.A, M.A, M.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s125.html,,yes,"Jewelry and Metalsmithing area, Department of Art, New Mexico State University","Metals/jewelry area led by Motoko Furuhashi (Associate Professor of Jewelry & Metalsmithing; MFA in Metals, Univ. of Illinois Urbana-Champaign). She heads the area, not the full Department of Art; the overall department chair was not confirmed in this check.","Active. Jewelry/metalsmithing is one of the studio specialization areas within the NMSU Department of Art (College of Arts & Sciences), Las Cruces. Students can specialize in jewelry/metalsmithing through the BFA in Studio Art and the MFA in Studio Art (a 60-credit, 3-year terminal degree). The department also offers a BA in Art and an MA in Art History. The metals studio is housed in Devasthali Hall (Rm 118), a newer facility with 16 benches, casting/forming rooms, an outdoor courtyard with lapidary/powder-coating, and digital tools (3D printing with castable wax, laser cutting).","Continuation with a generational faculty turnover. The archived directory's listed faculty (Carlyle Smith guest 1962–79, Patrice Case, Kate Wagle 1982–88, Lisa Norton 1989–92, ""Julia Barrelo 1992–present"") no longer reflects current staffing — the named ""to present"" faculty member is not the current lead. Since ~2014 the program has been led in jewelry/metalsmithing by Motoko Furuhashi (an ""Artist in Residence in Metals and Jewelry"" posting appears on the department site dated June 2014). The program moved into the new Devasthali Hall art building (opened ~2020) with an upgraded metals studio. It runs a long-standing student Annual Jewelry Sale (42nd+ annual in recent years) and remains active through 2025. No closure, merger, or rename — the area persists within the Department of Art.",https://artdepartment.nmsu.edu/pages/about-us/facilitiespages/metals.html,high,not-needed,https://artdepartment.nmsu.edu/pages/about-us/facilitiespages/metals.html | https://artdepartment.nmsu.edu/pages/about-us/facultyandstaffbiopages/motokofuruhashi.html | https://artdepartment.nmsu.edu/2014/06/artist-in-residence-in-metals-and-jewelry/ | https://catalogs.nmsu.edu/nmsu/arts-sciences/art/ | https://newsroom.nmsu.edu/news/nmsu-s-42nd-annual-jewelry-sale-boosts-art-students--entrepreneurial-skills/s/68549164-0515-4005-8f79-ba246bbf15ad | https://artdepartment.nmsu.edu/,2026-05-29,active-with-dedicated-faculty,"Motoko Furuhashi (Professor, Metalsmithing & Jewelry)"
